iter	R2	RMSE
8212	0.9999999998	1.376102804e-05
8213	0.9999999998	1.375887458e-05
8214	0.9999999998	1.375126501e-05
8215	0.9999999998	1.37351762e-05
8216	0.9999999998	1.371079452e-05
8217	0.9999999998	1.370007891e-05
8218	0.9999999998	1.369336236e-05
8219	0.9999999998	1.368630438e-05
8220	0.9999999998	1.366360184e-05
8221	0.9999999998	1.365564646e-05
8222	0.9999999998	1.365012385e-05
8223	0.9999999998	1.363777176e-05
8224	0.9999999998	1.363689476e-05
8225	0.9999999998	1.362959018e-05
8226	0.9999999998	1.360779898e-05
8227	0.9999999998	1.360536269e-05
8228	0.9999999998	1.358655857e-05
8229	0.9999999998	1.35846007e-05
8230	0.9999999998	1.356505373e-05
8231	0.9999999998	1.355231981e-05
8232	0.9999999998	1.354792565e-05
8233	0.9999999998	1.353131179e-05
8234	0.9999999998	1.352698817e-05
8235	0.9999999998	1.350669836e-05
8236	0.9999999998	1.348585101e-05
8237	0.9999999998	1.346924291e-05
8238	0.9999999998	1.344983679e-05
8239	0.9999999998	1.343652752e-05
8240	0.9999999998	1.341144758e-05
8241	0.9999999998	1.339952988e-05
8242	0.9999999998	1.336702259e-05
8243	0.9999999998	1.334756908e-05
8244	0.9999999998	1.333513563e-05
8245	0.9999999998	1.333324453e-05
8246	0.9999999998	1.332934198e-05
8247	0.9999999998	1.332468439e-05
8248	0.9999999998	1.331097536e-05
8249	0.9999999998	1.329235122e-05
8250	0.9999999998	1.327350983e-05
8251	0.9999999998	1.32556193e-05
8252	0.9999999998	1.325429061e-05
8253	0.9999999998	1.324097732e-05
8254	0.9999999998	1.323297032e-05
8255	0.9999999998	1.322408498e-05
8256	0.9999999998	1.320593671e-05
8257	0.9999999998	1.319254604e-05
8258	0.9999999998	1.318080191e-05
8259	0.9999999998	1.31770551e-05
8260	0.9999999998	1.31592102e-05
8261	0.9999999998	1.313300322e-05
8262	0.9999999998	1.311868514e-05
8263	0.9999999998	1.310626679e-05
8264	0.9999999998	1.307783733e-05
8265	0.9999999998	1.306954046e-05
8266	0.9999999998	1.305940624e-05
8267	0.9999999998	1.305100943e-05
8268	0.9999999998	1.30354899e-05
8269	0.9999999998	1.303022945e-05
8270	0.9999999998	1.300957489e-05
8271	0.9999999998	1.30069454e-05
8272	0.9999999998	1.298708243e-05
8273	0.9999999998	1.298539807e-05
8274	0.9999999998	1.298425938e-05
8275	0.9999999998	1.296315912e-05
8276	0.9999999998	1.296152598e-05
8277	0.9999999998	1.295658642e-05
8278	0.9999999998	1.295549984e-05
8279	0.9999999998	1.294850256e-05
8280	0.9999999998	1.293275957e-05
8281	0.9999999998	1.292189337e-05
8282	0.9999999998	1.290830201e-05
8283	0.9999999998	1.290099517e-05
8284	0.9999999998	1.289008871e-05
8285	0.9999999998	1.287690662e-05
8286	0.9999999998	1.284695696e-05
8287	0.9999999998	1.283899913e-05
8288	0.9999999998	1.283696109e-05
8289	0.9999999998	1.282203839e-05
8290	0.9999999998	1.281365457e-05
8291	0.9999999998	1.279812229e-05
8292	0.9999999998	1.279161157e-05
8293	0.9999999998	1.278103184e-05
8294	0.9999999998	1.27624074e-05
8295	0.9999999998	1.275960511e-05
8296	0.9999999998	1.273750512e-05
8297	0.9999999998	1.271155592e-05
8298	0.9999999998	1.268920681e-05
8299	0.9999999998	1.267157557e-05
8300	0.9999999998	1.266491108e-05
8301	0.9999999998	1.266067897e-05
8302	0.9999999998	1.26472817e-05
8303	0.9999999998	1.264019013e-05
8304	0.9999999998	1.26283102e-05
8305	0.9999999998	1.261020145e-05
8306	0.9999999998	1.26028011e-05
8307	0.9999999998	1.259952808e-05
8308	0.9999999998	1.259504934e-05
8309	0.9999999998	1.256453782e-05
8310	0.9999999998	1.253962138e-05
8311	0.9999999998	1.252652421e-05
8312	0.9999999998	1.250367954e-05
8313	0.9999999998	1.249043712e-05
8314	0.9999999998	1.248159758e-05
8315	0.9999999998	1.247469146e-05
8316	0.9999999998	1.246346531e-05
8317	0.9999999998	1.244680518e-05
8318	0.9999999998	1.244240074e-05
8319	0.9999999998	1.24297265e-05
8320	0.9999999998	1.239578644e-05
8321	0.9999999998	1.238159428e-05
8322	0.9999999998	1.237573935e-05
8323	0.9999999998	1.235197787e-05
8324	0.9999999998	1.234551998e-05
8325	0.9999999998	1.233611492e-05
8326	0.9999999998	1.232150054e-05
8327	0.9999999998	1.231531514e-05
8328	0.9999999998	1.230223491e-05
8329	0.9999999998	1.229580902e-05
8330	0.9999999998	1.228752805e-05
8331	0.9999999998	1.228289077e-05
8332	0.9999999998	1.2278093e-05
8333	0.9999999998	1.227610182e-05
8334	0.9999999998	1.223835894e-05
8335	0.9999999998	1.222988592e-05
8336	0.9999999998	1.220590572e-05
8337	0.9999999998	1.219176473e-05
8338	0.9999999998	1.218730235e-05
8339	0.9999999998	1.218484844e-05
8340	0.9999999998	1.217337611e-05
8341	0.9999999998	1.215233067e-05
8342	0.9999999998	1.214126905e-05
8343	0.9999999998	1.212990236e-05
8344	0.9999999998	1.210584275e-05
8345	0.9999999998	1.209943068e-05
8346	0.9999999998	1.209431978e-05
8347	0.9999999998	1.209339342e-05
8348	0.9999999998	1.20780209e-05
8349	0.9999999998	1.205145461e-05
8350	0.9999999998	1.203107872e-05
8351	0.9999999998	1.200959759e-05
8352	0.9999999998	1.200844313e-05
8353	0.9999999998	1.197895679e-05
8354	0.9999999998	1.196675774e-05
8355	0.9999999998	1.195922492e-05
8356	0.9999999998	1.195330225e-05
8357	0.9999999998	1.194445932e-05
8358	0.9999999998	1.193268894e-05
8359	0.9999999998	1.192265409e-05
8360	0.9999999998	1.190995457e-05
8361	0.9999999998	1.188382644e-05
8362	0.9999999998	1.187663295e-05
8363	0.9999999998	1.185816546e-05
8364	0.9999999998	1.183543915e-05
8365	0.9999999998	1.182850018e-05
8366	0.9999999998	1.182268964e-05
8367	0.9999999998	1.180409434e-05
8368	0.9999999998	1.178684727e-05
8369	0.9999999998	1.177855814e-05
8370	0.9999999998	1.176636516e-05
8371	0.9999999998	1.175013172e-05
8372	0.9999999998	1.174581977e-05
8373	0.9999999998	1.174103634e-05
8374	0.9999999998	1.173666927e-05
8375	0.9999999998	1.173011069e-05
8376	0.9999999998	1.171778345e-05
8377	0.9999999998	1.17022254e-05
8378	0.9999999998	1.169425398e-05
8379	0.9999999998	1.167596938e-05
8380	0.9999999998	1.167442925e-05
8381	0.9999999998	1.166086873e-05
8382	0.9999999998	1.163446346e-05
8383	0.9999999998	1.16214017e-05
8384	0.9999999998	1.161934638e-05
8385	0.9999999998	1.160063077e-05
8386	0.9999999998	1.157325694e-05
8387	0.9999999998	1.156243106e-05
8388	0.9999999998	1.155169585e-05
8389	0.9999999998	1.154129934e-05
8390	0.9999999998	1.153700983e-05
8391	0.9999999998	1.152155497e-05
8392	0.9999999998	1.149701336e-05
8393	0.9999999998	1.148473413e-05
8394	0.9999999998	1.147429711e-05
8395	0.9999999998	1.147021598e-05
8396	0.9999999998	1.14614492e-05
8397	0.9999999998	1.144644227e-05
8398	0.9999999998	1.143094865e-05
8399	0.9999999998	1.142879807e-05
8400	0.9999999998	1.142170158e-05
8401	0.9999999998	1.140817658e-05
8402	0.9999999998	1.139387801e-05
8403	0.9999999998	1.138030767e-05
8404	0.9999999998	1.135969756e-05
8405	0.9999999998	1.135038727e-05
8406	0.9999999998	1.133409649e-05
8407	0.9999999998	1.131708467e-05
8408	0.9999999998	1.130979495e-05
8409	0.9999999998	1.130380519e-05
8410	0.9999999998	1.130297086e-05
8411	0.9999999998	1.129657141e-05
8412	0.9999999998	1.128243361e-05
8413	0.9999999998	1.126705184e-05
8414	0.9999999998	1.126117295e-05
8415	0.9999999998	1.12301428e-05
8416	0.9999999998	1.122041105e-05
8417	0.9999999998	1.122032257e-05
8418	0.9999999998	1.120602592e-05
8419	0.9999999998	1.120531228e-05
8420	0.9999999998	1.11943098e-05
8421	0.9999999998	1.118915004e-05
8422	0.9999999998	1.117707434e-05
8423	0.9999999998	1.115443212e-05
8424	0.9999999998	1.115063547e-05
8425	0.9999999998	1.114319612e-05
8426	0.9999999998	1.113425627e-05
8427	0.9999999998	1.112519033e-05
8428	0.9999999998	1.111555282e-05
8429	0.9999999998	1.111282465e-05
8430	0.9999999998	1.111163121e-05
8431	0.9999999998	1.110767213e-05
8432	0.9999999998	1.110707026e-05
8433	0.9999999998	1.108410408e-05
8434	0.9999999998	1.107336594e-05
8435	0.9999999998	1.10695941e-05
8436	0.9999999998	1.10603058e-05
8437	0.9999999998	1.10428283e-05
8438	0.9999999998	1.103043736e-05
8439	0.9999999998	1.102458134e-05
8440	0.9999999998	1.101504008e-05
8441	0.9999999998	1.100866409e-05
8442	0.9999999998	1.100001758e-05
8443	0.9999999998	1.098454141e-05
8444	0.9999999998	1.097549535e-05
8445	0.9999999998	1.096546964e-05
8446	0.9999999998	1.095575995e-05
8447	0.9999999998	1.095313476e-05
8448	0.9999999998	1.094242082e-05
8449	0.9999999998	1.092325844e-05
8450	0.9999999998	1.09167944e-05
8451	0.9999999998	1.089791073e-05
8452	0.9999999998	1.088988538e-05
8453	0.9999999998	1.087499315e-05
8454	0.9999999998	1.085440769e-05
8455	0.9999999998	1.084770249e-05
8456	0.9999999998	1.08270431e-05
8457	0.9999999998	1.082207426e-05
8458	0.9999999998	1.080207494e-05
8459	0.9999999998	1.079964922e-05
8460	0.9999999998	1.078965752e-05
8461	0.9999999998	1.078186094e-05
8462	0.9999999998	1.077520276e-05
8463	0.9999999998	1.074995843e-05
8464	0.9999999998	1.073883264e-05
8465	0.9999999999	1.072009124e-05
8466	0.9999999999	1.070789393e-05
8467	0.9999999999	1.070050658e-05
8468	0.9999999999	1.067746567e-05
8469	0.9999999999	1.067344509e-05
8470	0.9999999999	1.066428949e-05
8471	0.9999999999	1.06531054e-05
8472	0.9999999999	1.06520709e-05
8473	0.9999999999	1.064044458e-05
8474	0.9999999999	1.061898169e-05
8475	0.9999999999	1.060581757e-05
8476	0.9999999999	1.05865234e-05
8477	0.9999999999	1.05687177e-05
8478	0.9999999999	1.055980604e-05
8479	0.9999999999	1.055070954e-05
8480	0.9999999999	1.054575759e-05
8481	0.9999999999	1.054346665e-05
8482	0.9999999999	1.053705829e-05
8483	0.9999999999	1.053281246e-05
8484	0.9999999999	1.051889719e-05
8485	0.9999999999	1.051182342e-05
8486	0.9999999999	1.048829592e-05
8487	0.9999999999	1.045940202e-05
8488	0.9999999999	1.045614363e-05
8489	0.9999999999	1.043677246e-05
8490	0.9999999999	1.043444533e-05
8491	0.9999999999	1.04275132e-05
8492	0.9999999999	1.042383256e-05
8493	0.9999999999	1.041006626e-05
8494	0.9999999999	1.040264823e-05
8495	0.9999999999	1.039354649e-05
8496	0.9999999999	1.037256823e-05
8497	0.9999999999	1.035227297e-05
8498	0.9999999999	1.033719097e-05
8499	0.9999999999	1.03193807e-05
8500	0.9999999999	1.03144226e-05
8501	0.9999999999	1.030866999e-05
8502	0.9999999999	1.029549329e-05
8503	0.9999999999	1.029280961e-05
8504	0.9999999999	1.028015131e-05
8505	0.9999999999	1.026588233e-05
8506	0.9999999999	1.026027355e-05
8507	0.9999999999	1.025070368e-05
8508	0.9999999999	1.023402266e-05
8509	0.9999999999	1.021448752e-05
8510	0.9999999999	1.02118732e-05
8511	0.9999999999	1.020708412e-05
8512	0.9999999999	1.018775095e-05
8513	0.9999999999	1.017928583e-05
8514	0.9999999999	1.016157713e-05
8515	0.9999999999	1.014839917e-05
8516	0.9999999999	1.01416907e-05
8517	0.9999999999	1.012813152e-05
8518	0.9999999999	1.012097754e-05
8519	0.9999999999	1.012056055e-05
8520	0.9999999999	1.011942234e-05
8521	0.9999999999	1.009921581e-05
8522	0.9999999999	1.009567999e-05
8523	0.9999999999	1.008905353e-05
8524	0.9999999999	1.007851044e-05
8525	0.9999999999	1.006484957e-05
8526	0.9999999999	1.005686264e-05
8527	0.9999999999	1.004511557e-05
8528	0.9999999999	1.003573386e-05
8529	0.9999999999	1.003202909e-05
8530	0.9999999999	1.002945079e-05
8531	0.9999999999	1.002714503e-05
8532	0.9999999999	1.00190905e-05
8533	0.9999999999	1.001715764e-05
8534	0.9999999999	9.993548172e-06
8535	0.9999999999	9.982242082e-06
8536	0.9999999999	9.974452138e-06
8537	0.9999999999	9.954029395e-06
8538	0.9999999999	9.944977482e-06
8539	0.9999999999	9.943455284e-06
8540	0.9999999999	9.941784252e-06
8541	0.9999999999	9.931303276e-06
8542	0.9999999999	9.91550801e-06
8543	0.9999999999	9.904714306e-06
8544	0.9999999999	9.886913267e-06
8545	0.9999999999	9.871535442e-06
8546	0.9999999999	9.863012856e-06
8547	0.9999999999	9.861165825e-06
8548	0.9999999999	9.851393445e-06
8549	0.9999999999	9.845117709e-06
8550	0.9999999999	9.837943797e-06
8551	0.9999999999	9.833491678e-06
8552	0.9999999999	9.821587547e-06
8553	0.9999999999	9.811660919e-06
8554	0.9999999999	9.804240393e-06
8555	0.9999999999	9.803500394e-06
8556	0.9999999999	9.792471857e-06
8557	0.9999999999	9.78060568e-06
8558	0.9999999999	9.772675627e-06
8559	0.9999999999	9.771197597e-06
8560	0.9999999999	9.764697115e-06
8561	0.9999999999	9.735562468e-06
8562	0.9999999999	9.729759667e-06
8563	0.9999999999	9.714294391e-06
8564	0.9999999999	9.710641248e-06
8565	0.9999999999	9.707860545e-06
8566	0.9999999999	9.694338437e-06
8567	0.9999999999	9.687923563e-06
8568	0.9999999999	9.67595359e-06
8569	0.9999999999	9.665980579e-06
8570	0.9999999999	9.657441358e-06
8571	0.9999999999	9.656135722e-06
8572	0.9999999999	9.648776113e-06
8573	0.9999999999	9.646663019e-06
8574	0.9999999999	9.638718277e-06
8575	0.9999999999	9.621145901e-06
8576	0.9999999999	9.600424225e-06
8577	0.9999999999	9.585774697e-06
8578	0.9999999999	9.577424296e-06
8579	0.9999999999	9.56043721e-06
8580	0.9999999999	9.545923576e-06
8581	0.9999999999	9.545326046e-06
8582	0.9999999999	9.538180847e-06
8583	0.9999999999	9.531229016e-06
8584	0.9999999999	9.52956213e-06
8585	0.9999999999	9.522964699e-06
8586	0.9999999999	9.520809159e-06
8587	0.9999999999	9.51527823e-06
8588	0.9999999999	9.503614798e-06
8589	0.9999999999	9.494236054e-06
8590	0.9999999999	9.491472645e-06
8591	0.9999999999	9.484607707e-06
8592	0.9999999999	9.479777208e-06
8593	0.9999999999	9.47856336e-06
8594	0.9999999999	9.471717685e-06
8595	0.9999999999	9.463303748e-06
8596	0.9999999999	9.457009735e-06
8597	0.9999999999	9.441740244e-06
8598	0.9999999999	9.42439318e-06
8599	0.9999999999	9.417796492e-06
8600	0.9999999999	9.409259213e-06
8601	0.9999999999	9.390941912e-06
8602	0.9999999999	9.377957489e-06
8603	0.9999999999	9.374367636e-06
8604	0.9999999999	9.361941348e-06
8605	0.9999999999	9.353002905e-06
8606	0.9999999999	9.342644246e-06
8607	0.9999999999	9.323809865e-06
8608	0.9999999999	9.309910151e-06
8609	0.9999999999	9.299106586e-06
8610	0.9999999999	9.288826277e-06
8611	0.9999999999	9.280547703e-06
8612	0.9999999999	9.267938454e-06
8613	0.9999999999	9.256223344e-06
8614	0.9999999999	9.22728863e-06
8615	0.9999999999	9.217495259e-06
8616	0.9999999999	9.209708716e-06
8617	0.9999999999	9.197533067e-06
8618	0.9999999999	9.195927194e-06
8619	0.9999999999	9.193190067e-06
8620	0.9999999999	9.189334388e-06
8621	0.9999999999	9.183127421e-06
8622	0.9999999999	9.168033061e-06
8623	0.9999999999	9.147786161e-06
8624	0.9999999999	9.146496756e-06
8625	0.9999999999	9.130682313e-06
8626	0.9999999999	9.12976204e-06
8627	0.9999999999	9.127958163e-06
8628	0.9999999999	9.122409677e-06
8629	0.9999999999	9.114097399e-06
8630	0.9999999999	9.104821228e-06
8631	0.9999999999	9.101500563e-06
8632	0.9999999999	9.100643967e-06
8633	0.9999999999	9.088195189e-06
8634	0.9999999999	9.083362252e-06
8635	0.9999999999	9.069614299e-06
8636	0.9999999999	9.068309157e-06
8637	0.9999999999	9.063318543e-06
8638	0.9999999999	9.059258027e-06
8639	0.9999999999	9.051649833e-06
8640	0.9999999999	9.03559134e-06
8641	0.9999999999	9.029090412e-06
8642	0.9999999999	9.026688807e-06
8643	0.9999999999	9.021312929e-06
8644	0.9999999999	9.020519817e-06
8645	0.9999999999	9.015471069e-06
8646	0.9999999999	9.001798917e-06
8647	0.9999999999	8.995900071e-06
8648	0.9999999999	8.991013632e-06
8649	0.9999999999	8.979043163e-06
8650	0.9999999999	8.973819236e-06
8651	0.9999999999	8.966002844e-06
8652	0.9999999999	8.96156429e-06
8653	0.9999999999	8.961425629e-06
8654	0.9999999999	8.954261239e-06
8655	0.9999999999	8.946179784e-06
8656	0.9999999999	8.944580727e-06
8657	0.9999999999	8.941630801e-06
8658	0.9999999999	8.938559837e-06
8659	0.9999999999	8.934272772e-06
8660	0.9999999999	8.928906736e-06
8661	0.9999999999	8.926590276e-06
8662	0.9999999999	8.922710031e-06
8663	0.9999999999	8.920098541e-06
8664	0.9999999999	8.91471837e-06
8665	0.9999999999	8.902847706e-06
8666	0.9999999999	8.893734673e-06
8667	0.9999999999	8.889395359e-06
8668	0.9999999999	8.872521785e-06
8669	0.9999999999	8.862257215e-06
8670	0.9999999999	8.849110265e-06
8671	0.9999999999	8.839235411e-06
8672	0.9999999999	8.82557182e-06
8673	0.9999999999	8.816461517e-06
8674	0.9999999999	8.80511972e-06
8675	0.9999999999	8.804094315e-06
8676	0.9999999999	8.796743909e-06
8677	0.9999999999	8.792449027e-06
8678	0.9999999999	8.783101298e-06
8679	0.9999999999	8.776834553e-06
8680	0.9999999999	8.773249894e-06
8681	0.9999999999	8.760951715e-06
8682	0.9999999999	8.755012361e-06
8683	0.9999999999	8.745499138e-06
8684	0.9999999999	8.735927803e-06
8685	0.9999999999	8.725159909e-06
8686	0.9999999999	8.716086152e-06
8687	0.9999999999	8.715999708e-06
8688	0.9999999999	8.71493989e-06
8689	0.9999999999	8.697305274e-06
8690	0.9999999999	8.690582092e-06
8691	0.9999999999	8.688502328e-06
8692	0.9999999999	8.688402332e-06
8693	0.9999999999	8.687636295e-06
8694	0.9999999999	8.685174235e-06
8695	0.9999999999	8.675338136e-06
8696	0.9999999999	8.662348092e-06
8697	0.9999999999	8.66014671e-06
8698	0.9999999999	8.655186059e-06
8699	0.9999999999	8.648303616e-06
8700	0.9999999999	8.637177247e-06
8701	0.9999999999	8.61988291e-06
8702	0.9999999999	8.612915121e-06
8703	0.9999999999	8.602094084e-06
8704	0.9999999999	8.589540334e-06
8705	0.9999999999	8.577063672e-06
8706	0.9999999999	8.57697866e-06
8707	0.9999999999	8.564916088e-06
8708	0.9999999999	8.560024092e-06
8709	0.9999999999	8.559955692e-06
8710	0.9999999999	8.551139284e-06
8711	0.9999999999	8.536839343e-06
8712	0.9999999999	8.519124139e-06
8713	0.9999999999	8.516139585e-06
8714	0.9999999999	8.50420415e-06
8715	0.9999999999	8.498940682e-06
8716	0.9999999999	8.497898065e-06
8717	0.9999999999	8.494131207e-06
8718	0.9999999999	8.485632894e-06
8719	0.9999999999	8.482536901e-06
8720	0.9999999999	8.47658026e-06
8721	0.9999999999	8.470087722e-06
8722	0.9999999999	8.467512974e-06
8723	0.9999999999	8.461302067e-06
8724	0.9999999999	8.447379509e-06
8725	0.9999999999	8.444109958e-06
8726	0.9999999999	8.422842633e-06
8727	0.9999999999	8.416543599e-06
8728	0.9999999999	8.409119131e-06
8729	0.9999999999	8.396662147e-06
8730	0.9999999999	8.391679824e-06
8731	0.9999999999	8.377566728e-06
8732	0.9999999999	8.360730617e-06
8733	0.9999999999	8.343052524e-06
8734	0.9999999999	8.32353474e-06
8735	0.9999999999	8.308491014e-06
8736	0.9999999999	8.288294151e-06
8737	0.9999999999	8.281220187e-06
8738	0.9999999999	8.277167782e-06
8739	0.9999999999	8.263034569e-06
8740	0.9999999999	8.257838859e-06
8741	0.9999999999	8.247388286e-06
8742	0.9999999999	8.237062298e-06
8743	0.9999999999	8.212441129e-06
8744	0.9999999999	8.201333833e-06
8745	0.9999999999	8.198877357e-06
8746	0.9999999999	8.184084368e-06
8747	0.9999999999	8.165740953e-06
8748	0.9999999999	8.159287578e-06
8749	0.9999999999	8.152499377e-06
8750	0.9999999999	8.145382756e-06
8751	0.9999999999	8.132974267e-06
8752	0.9999999999	8.12057364e-06
8753	0.9999999999	8.118342634e-06
8754	0.9999999999	8.10970997e-06
8755	0.9999999999	8.099553012e-06
8756	0.9999999999	8.099076649e-06
8757	0.9999999999	8.093666749e-06
8758	0.9999999999	8.093273683e-06
8759	0.9999999999	8.078353021e-06
8760	0.9999999999	8.073131042e-06
8761	0.9999999999	8.061299236e-06
8762	0.9999999999	8.056783475e-06
8763	0.9999999999	8.045156538e-06
8764	0.9999999999	8.030631977e-06
8765	0.9999999999	8.029342204e-06
8766	0.9999999999	8.019458841e-06
8767	0.9999999999	8.013873826e-06
8768	0.9999999999	8.004245234e-06
8769	0.9999999999	7.994080481e-06
8770	0.9999999999	7.988405211e-06
8771	0.9999999999	7.986289648e-06
8772	0.9999999999	7.985084629e-06
8773	0.9999999999	7.980882776e-06
8774	0.9999999999	7.972559446e-06
8775	0.9999999999	7.966489859e-06
8776	0.9999999999	7.951654553e-06
8777	0.9999999999	7.944691091e-06
8778	0.9999999999	7.935243119e-06
8779	0.9999999999	7.932076139e-06
8780	0.9999999999	7.921179748e-06
8781	0.9999999999	7.916326882e-06
8782	0.9999999999	7.913035443e-06
8783	0.9999999999	7.912453574e-06
8784	0.9999999999	7.903776577e-06
8785	0.9999999999	7.896472016e-06
8786	0.9999999999	7.879741652e-06
8787	0.9999999999	7.875090945e-06
8788	0.9999999999	7.866179724e-06
8789	0.9999999999	7.853210722e-06
8790	0.9999999999	7.845708278e-06
8791	0.9999999999	7.838249239e-06
8792	0.9999999999	7.827877943e-06
8793	0.9999999999	7.824941041e-06
8794	0.9999999999	7.824323296e-06
8795	0.9999999999	7.81200028e-06
8796	0.9999999999	7.799749207e-06
8797	0.9999999999	7.79303066e-06
8798	0.9999999999	7.788702104e-06
8799	0.9999999999	7.787682545e-06
8800	0.9999999999	7.776103108e-06
8801	0.9999999999	7.771786119e-06
8802	0.9999999999	7.765444143e-06
8803	0.9999999999	7.765350242e-06
8804	0.9999999999	7.758289133e-06
8805	0.9999999999	7.748812742e-06
8806	0.9999999999	7.745909175e-06
8807	0.9999999999	7.741539108e-06
8808	0.9999999999	7.7328373e-06
8809	0.9999999999	7.718328287e-06
8810	0.9999999999	7.71088707e-06
8811	0.9999999999	7.708804117e-06
8812	0.9999999999	7.696612762e-06
8813	0.9999999999	7.692478545e-06
8814	0.9999999999	7.688090222e-06
8815	0.9999999999	7.685059985e-06
8816	0.9999999999	7.678494908e-06
8817	0.9999999999	7.666726537e-06
8818	0.9999999999	7.666085128e-06
8819	0.9999999999	7.663211052e-06
8820	0.9999999999	7.656594121e-06
8821	0.9999999999	7.655199906e-06
8822	0.9999999999	7.646303612e-06
8823	0.9999999999	7.641076404e-06
8824	0.9999999999	7.6392974e-06
8825	0.9999999999	7.638490888e-06
8826	0.9999999999	7.638412394e-06
8827	0.9999999999	7.634529354e-06
8828	0.9999999999	7.634423772e-06
8829	0.9999999999	7.630578136e-06
8830	0.9999999999	7.617492009e-06
8831	0.9999999999	7.610570005e-06
8832	0.9999999999	7.600642963e-06
8833	0.9999999999	7.600407961e-06
8834	0.9999999999	7.588526955e-06
8835	0.9999999999	7.582030463e-06
8836	0.9999999999	7.57316635e-06
8837	0.9999999999	7.569202513e-06
8838	0.9999999999	7.555308158e-06
8839	0.9999999999	7.552223881e-06
8840	0.9999999999	7.542980304e-06
8841	0.9999999999	7.535511682e-06
8842	0.9999999999	7.514723083e-06
8843	0.9999999999	7.501035245e-06
8844	0.9999999999	7.486764644e-06
8845	0.9999999999	7.48372713e-06
8846	0.9999999999	7.483502425e-06
8847	0.9999999999	7.47782483e-06
8848	0.9999999999	7.470858207e-06
8849	0.9999999999	7.464539569e-06
8850	0.9999999999	7.452063361e-06
8851	0.9999999999	7.449557501e-06
8852	0.9999999999	7.436925181e-06
8853	0.9999999999	7.422062707e-06
8854	0.9999999999	7.413511e-06
8855	0.9999999999	7.398165779e-06
8856	0.9999999999	7.393078764e-06
8857	0.9999999999	7.385812614e-06
8858	0.9999999999	7.384273532e-06
8859	0.9999999999	7.372027972e-06
8860	0.9999999999	7.364822457e-06
8861	0.9999999999	7.3559761e-06
8862	0.9999999999	7.353367921e-06
8863	0.9999999999	7.343744712e-06
8864	0.9999999999	7.343079019e-06
8865	0.9999999999	7.335260424e-06
8866	0.9999999999	7.325388933e-06
8867	0.9999999999	7.322866188e-06
8868	0.9999999999	7.322830653e-06
8869	0.9999999999	7.312622801e-06
8870	0.9999999999	7.303530879e-06
8871	0.9999999999	7.300123616e-06
8872	0.9999999999	7.294538414e-06
8873	0.9999999999	7.289448969e-06
8874	0.9999999999	7.287477695e-06
8875	0.9999999999	7.280310969e-06
8876	0.9999999999	7.275570479e-06
8877	0.9999999999	7.263721851e-06
8878	0.9999999999	7.259398413e-06
8879	0.9999999999	7.250869666e-06
8880	0.9999999999	7.238868631e-06
8881	0.9999999999	7.227331205e-06
8882	0.9999999999	7.223122855e-06
8883	0.9999999999	7.215964903e-06
8884	0.9999999999	7.2083267e-06
8885	0.9999999999	7.205387169e-06
8886	0.9999999999	7.187157445e-06
8887	0.9999999999	7.181638642e-06
8888	0.9999999999	7.178556653e-06
8889	0.9999999999	7.171750707e-06
8890	0.9999999999	7.166607204e-06
8891	0.9999999999	7.15353697e-06
8892	0.9999999999	7.151671108e-06
8893	0.9999999999	7.148670317e-06
8894	0.9999999999	7.138325006e-06
8895	0.9999999999	7.134802564e-06
8896	0.9999999999	7.123341178e-06
8897	0.9999999999	7.119257359e-06
8898	0.9999999999	7.113932527e-06
8899	0.9999999999	7.102157911e-06
8900	0.9999999999	7.098889906e-06
8901	0.9999999999	7.090431865e-06
8902	0.9999999999	7.087549623e-06
8903	0.9999999999	7.080169086e-06
8904	0.9999999999	7.071937833e-06
8905	0.9999999999	7.058477485e-06
8906	0.9999999999	7.042960438e-06
8907	0.9999999999	7.034326343e-06
8908	0.9999999999	7.030920575e-06
8909	0.9999999999	7.023794759e-06
8910	0.9999999999	7.008998941e-06
8911	0.9999999999	6.998819983e-06
8912	0.9999999999	6.993638411e-06
8913	0.9999999999	6.993142282e-06
8914	0.9999999999	6.990454338e-06
8915	0.9999999999	6.984912798e-06
8916	0.9999999999	6.976883255e-06
8917	0.9999999999	6.968890622e-06
8918	0.9999999999	6.96369045e-06
8919	0.9999999999	6.955440326e-06
8920	0.9999999999	6.952814625e-06
8921	0.9999999999	6.952319495e-06
8922	0.9999999999	6.946286181e-06
8923	0.9999999999	6.944799992e-06
8924	0.9999999999	6.934570662e-06
8925	0.9999999999	6.921210359e-06
8926	0.9999999999	6.90898866e-06
8927	0.9999999999	6.904495974e-06
8928	0.9999999999	6.889867878e-06
8929	0.9999999999	6.881302992e-06
8930	0.9999999999	6.874779189e-06
8931	0.9999999999	6.864409205e-06
8932	0.9999999999	6.863586999e-06
8933	0.9999999999	6.856994372e-06
8934	0.9999999999	6.840923782e-06
8935	0.9999999999	6.837574513e-06
8936	0.9999999999	6.828721644e-06
8937	0.9999999999	6.814990397e-06
8938	0.9999999999	6.80952097e-06
8939	0.9999999999	6.796137929e-06
8940	0.9999999999	6.792138394e-06
8941	0.9999999999	6.784438816e-06
8942	0.9999999999	6.777332642e-06
8943	0.9999999999	6.774024495e-06
8944	0.9999999999	6.764259191e-06
8945	0.9999999999	6.7579265e-06
8946	0.9999999999	6.751332887e-06
8947	0.9999999999	6.746854109e-06
